,"X,Y","""Convertidores Estaticos""
20:AA:4B:AE:FD:0A","""FabLab""
AC:84:C6:3E:EF:51","""linksys""
00:25:9C:98:4B:7D","""AP_1612927617""
BC:54:F9:FC:7F:60","""Lab ERNC""
00:90:4C:91:00:03","""Vibraciones""
50:C7:BF:DD:C3:B3","""Baxter""
EC:22:80:F3:EB:EA","""Laboratorio de Redes""
48:F8:B3:22:4C:FA","""Lab Energia Renovable 2""
98:FC:11:54:32:53","""Microondas""
48:F8:B3:22:4D:4B","""Docentes FI""
0E:18:D6:CB:01:A4","""Sala Dise\xC3\xB1o""
0A:18:D6:CB:01:A4","""CE5CFB""
98:FC:11:E2:A6:A5","""Lab 212""
00:23:CD:18:65:9C","""Ing. Civil Telecomunicaciones""
00:1E:E5:7B:E0:BE","""Comunicaciones FP 2,4""
14:91:82:30:FD:F6"
903,"(0,2)",-68,-70,-70,-70,-52,-73,-75,-76,-77,-77,-79,-71,-78,-74,-64,-79
904,"(0,2)",-68,-70,-71,-70,-52,-73,-76,-76,-77,-77,-79,-71,-78,-75,-71,-79
905,"(0,2)",-67,-70,-71,-70,-52,-73,-76,-76,-77,-77,-79,-71,-78,-76,-69,-79
906,"(0,2)",-67,-70,-71,-70,-52,-73,-76,-76,-77,-77,-79,-71,-78,-78,-65,-79
907,"(0,2)",-67,-70,-71,-70,-52,-74,-76,-76,-77,-77,-79,-71,-78,-78,-64,-79
908,"(0,2)",-67,-70,-71,-70,-52,-74,-77,-76,-77,-77,-79,-71,-78,-77,-69,-79
909,"(0,2)",-67,-70,-71,-70,-52,-73,-76,-75,-77,-77,-79,-71,-78,-77,-68,-79
910,"(0,2)",-67,-70,-71,-70,-52,-73,-77,-75,-76,-77,-79,-71,-78,-76,-66,-79
911,"(0,2)",-67,-70,-71,-70,-52,-73,-77,-75,-76,-77,-79,-71,-78,-75,-65,-79
912,"(0,2)",-67,-70,-71,-70,-52,-73,-77,-76,-75,-77,-79,-70,-78,-74,-64,-79
913,"(0,2)",-67,-70,-71,-70,-52,-73,-76,-76,-76,-77,-79,-70,-78,-75,-65,-79
914,"(0,2)",-67,-70,-71,-71,-52,-72,-75,-77,-75,-77,-79,-70,-78,-74,-65,-79
915,"(0,2)",-66,-70,-71,-71,-52,-72,-76,-77,-75,-77,-79,-70,-78,-74,-65,-79
916,"(0,2)",-66,-70,-71,-71,-52,-72,-76,-77,-75,-77,-79,-70,-78,-75,-65,-79
917,"(0,2)",-66,-70,-71,-71,-52,-72,-76,-77,-75,-77,-79,-70,-78,-75,-64,-79
918,"(0,2)",-66,-71,-71,-71,-52,-72,-75,-77,-76,-77,-79,-70,-78,-75,-65,-79
919,"(0,2)",-66,-71,-71,-71,-52,-72,-75,-77,-76,-77,-79,-70,-78,-76,-64,-79
920,"(0,2)",-66,-71,-70,-71,-52,-72,-76,-77,-75,-77,-79,-72,-78,-76,-63,-79
921,"(0,2)",-66,-71,-71,-71,-52,-72,-77,-77,-76,-77,-79,-72,-78,-76,-65,-79
922,"(0,2)",-66,-71,-71,-71,-52,-72,-77,-77,-75,-77,-79,-71,-78,-76,-64,-79
923,"(0,2)",-66,-71,-71,-71,-52,-72,-77,-76,-79,-77,-79,-71,-78,-76,-65,-79
924,"(0,2)",-66,-71,-71,-71,-52,-72,-77,-76,-78,-77,-79,-71,-78,-75,-64,-81
925,"(0,2)",-66,-71,-71,-71,-52,-72,-76,-76,-77,-77,-79,-70,-78,-74,-64,-81
926,"(0,2)",-66,-70,-71,-71,-52,-73,-76,-77,-77,-77,-79,-70,-78,-74,-65,-81
927,"(0,2)",-66,-70,-71,-71,-52,-73,-76,-76,-77,-77,-79,-70,-78,-75,-72,-81
928,"(0,2)",-66,-70,-71,-71,-52,-73,-77,-77,-77,-77,-79,-70,-78,-76,-75,-81
929,"(0,2)",-68,-70,-71,-71,-52,-73,-76,-77,-77,-77,-79,-70,-78,-75,-73,-81
930,"(0,2)",-67,-70,-71,-71,-52,-73,-77,-77,-77,-77,-79,-70,-78,-75,-69,-81
931,"(0,2)",-67,-72,-70,-71,-52,-73,-76,-77,-76,-77,-79,-70,-78,-75,-67,-81
932,"(0,2)",-67,-72,-70,-71,-52,-73,-76,-77,-77,-77,-79,-70,-78,-74,-66,-81
933,"(0,2)",-67,-71,-70,-71,-52,-73,-75,-76,-77,-77,-79,-70,-78,-74,-63,-81
934,"(0,2)",-67,-70,-70,-71,-52,-73,-76,-76,-76,-77,-79,-70,-78,-74,-63,-80
935,"(0,2)",-67,-70,-70,-70,-52,-72,-75,-76,-76,-76,-79,-70,-78,-74,-64,-80
936,"(0,2)",-67,-70,-70,-70,-52,-72,-75,-75,-75,-77,-79,-70,-78,-74,-64,-80
937,"(0,2)",-67,-70,-70,-70,-52,-72,-75,-75,-75,-77,-79,-70,-78,-74,-65,-80
938,"(0,2)",-67,-70,-70,-70,-52,-72,-75,-75,-75,-77,-79,-70,-78,-74,-65,-80
939,"(0,2)",-67,-70,-70,-70,-52,-72,-75,-74,-75,-77,-79,-70,-78,-73,-65,-80
940,"(0,2)",-67,-70,-70,-70,-52,-73,-76,-75,-75,-77,-79,-70,-78,-73,-65,-80
941,"(0,2)",-66,-70,-70,-70,-52,-74,-77,-75,-76,-77,-79,-70,-78,-73,-65,-80
942,"(0,2)",-66,-70,-71,-70,-52,-74,-77,-75,-76,-77,-79,-70,-80,-74,-69,-80
943,"(0,2)",-66,-70,-71,-70,-52,-74,-77,-75,-76,-78,-79,-72,-80,-74,-66,-80
944,"(0,2)",-66,-70,-71,-70,-52,-74,-77,-75,-76,-78,-79,-72,-80,-74,-66,-80
945,"(0,2)",-66,-70,-71,-72,-52,-74,-77,-75,-76,-78,-79,-71,-79,-74,-64,-80
946,"(0,2)",-66,-70,-70,-72,-52,-74,-76,-75,-77,-78,-79,-71,-79,-74,-64,-80
947,"(0,2)",-66,-70,-70,-72,-52,-73,-77,-74,-77,-78,-79,-71,-79,-74,-69,-80
948,"(0,2)",-66,-70,-71,-72,-54,-73,-77,-75,-77,-78,-79,-71,-79,-74,-67,-80
949,"(0,2)",-66,-70,-71,-72,-53,-73,-77,-75,-76,-78,-79,-71,-79,-74,-65,-84
950,"(0,2)",-66,-70,-70,-72,-53,-73,-77,-74,-77,-78,-79,-71,-79,-75,-64,-83
951,"(0,2)",-66,-70,-70,-72,-52,-74,-77,-75,-77,-78,-79,-71,-79,-75,-67,-83
952,"(0,2)",-66,-70,-70,-72,-59,-74,-76,-74,-76,-78,-79,-71,-79,-75,-65,-82
953,"(0,2)",-66,-70,-70,-72,-55,-74,-77,-75,-77,-78,-79,-71,-79,-75,-65,-82
954,"(0,2)",-66,-70,-70,-72,-54,-74,-77,-75,-77,-78,-79,-71,-79,-74,-64,-82
955,"(0,2)",-66,-70,-70,-72,-52,-74,-77,-76,-77,-78,-79,-70,-79,-74,-67,-81
956,"(0,2)",-66,-70,-70,-72,-52,-74,-77,-77,-77,-78,-79,-70,-79,-74,-66,-81
957,"(0,2)",-66,-70,-70,-72,-59,-73,-77,-77,-77,-78,-79,-70,-79,-73,-64,-81
958,"(0,2)",-66,-70,-70,-72,-56,-73,-77,-77,-77,-78,-79,-70,-79,-73,-65,-81
959,"(0,2)",-66,-70,-70,-72,-54,-73,-77,-77,-77,-78,-79,-70,-79,-73,-65,-81
960,"(0,2)",-66,-70,-71,-72,-52,-74,-76,-77,-77,-78,-79,-70,-79,-73,-65,-81
961,"(0,2)",-66,-70,-71,-72,-56,-75,-77,-77,-77,-78,-79,-70,-79,-73,-65,-81
962,"(0,2)",-66,-71,-71,-72,-55,-74,-77,-77,-78,-78,-79,-70,-79,-73,-64,-81
963,"(0,2)",-66,-71,-71,-72,-53,-73,-77,-77,-77,-78,-79,-76,-79,-73,-63,-82
964,"(0,2)",-66,-70,-71,-72,-60,-73,-77,-77,-77,-78,-79,-74,-79,-73,-64,-82
965,"(0,2)",-66,-70,-71,-72,-56,-75,-77,-77,-77,-78,-79,-72,-79,-74,-63,-81
966,"(0,2)",-66,-70,-71,-72,-55,-75,-77,-77,-77,-78,-79,-72,-79,-74,-62,-81
967,"(0,2)",-66,-72,-70,-71,-53,-74,-76,-77,-77,-78,-79,-72,-79,-74,-63,-81
968,"(0,2)",-66,-72,-70,-71,-52,-75,-77,-77,-77,-78,-79,-72,-79,-74,-62,-81
969,"(0,2)",-66,-72,-70,-71,-52,-75,-77,-76,-77,-78,-79,-72,-79,-74,-63,-81
970,"(0,2)",-66,-72,-70,-71,-52,-74,-78,-77,-77,-78,-79,-72,-79,-74,-64,-80
971,"(0,2)",-66,-72,-71,-71,-52,-74,-78,-77,-77,-78,-79,-72,-79,-74,-64,-80
972,"(0,2)",-66,-72,-71,-71,-52,-73,-78,-76,-77,-78,-79,-72,-79,-74,-65,-80
973,"(0,2)",-66,-71,-70,-71,-52,-73,-78,-77,-77,-78,-79,-72,-79,-74,-65,-80
974,"(0,2)",-66,-71,-70,-71,-52,-74,-78,-77,-77,-78,-79,-72,-79,-74,-65,-80
975,"(0,2)",-66,-71,-70,-71,-52,-74,-78,-77,-77,-78,-79,-72,-79,-74,-65,-80
976,"(0,2)",-66,-71,-70,-71,-52,-74,-78,-76,-75,-78,-79,-71,-79,-74,-65,-80
977,"(0,2)",-66,-71,-70,-71,-52,-74,-78,-76,-76,-78,-79,-70,-79,-74,-65,-80
978,"(0,2)",-66,-70,-70,-71,-52,-74,-78,-76,-76,-78,-79,-70,-79,-74,-64,-80
979,"(0,2)",-66,-70,-70,-71,-52,-75,-78,-77,-76,-78,-79,-70,-79,-74,-65,-80
980,"(0,2)",-66,-70,-70,-71,-52,-74,-78,-77,-76,-78,-79,-70,-79,-74,-69,-80
981,"(0,2)",-66,-70,-70,-70,-52,-74,-77,-77,-76,-78,-79,-70,-79,-74,-69,-80
982,"(0,2)",-66,-70,-70,-70,-52,-74,-77,-77,-76,-78,-79,-70,-79,-74,-68,-80
983,"(0,2)",-66,-70,-70,-70,-52,-74,-77,-77,-76,-78,-79,-70,-79,-74,-64,-80
984,"(0,2)",-66,-70,-70,-70,-52,-74,-77,-77,-76,-78,-79,-70,-79,-74,-63,-80
985,"(0,2)",-66,-70,-71,-70,-52,-73,-77,-76,-76,-78,-79,-70,-79,-74,-63,-79
986,"(0,2)",-66,-70,-71,-70,-52,-73,-77,-77,-77,-78,-79,-70,-79,-74,-67,-79
987,"(0,2)",-66,-70,-71,-70,-52,-74,-77,-77,-76,-78,-79,-70,-79,-74,-66,-79
988,"(0,2)",-66,-70,-71,-70,-52,-74,-77,-77,-76,-78,-79,-70,-79,-74,-66,-79
989,"(0,2)",-66,-70,-71,-70,-52,-74,-77,-77,-76,-78,-79,-70,-79,-74,-65,-79
990,"(0,2)",-66,-70,-71,-70,-52,-74,-77,-76,-76,-78,-79,-70,-79,-74,-65,-79
991,"(0,2)",-66,-70,-71,-70,-52,-74,-76,-79,-76,-78,-79,-70,-79,-74,-65,-79
992,"(0,2)",-66,-70,-71,-70,-52,-74,-76,-77,-76,-78,-79,-70,-79,-74,-65,-79
993,"(0,2)",-66,-70,-71,-70,-52,-75,-76,-77,-76,-78,-79,-70,-79,-74,-65,-79
994,"(0,2)",-66,-70,-71,-70,-52,-75,-77,-77,-77,-78,-79,-70,-79,-75,-64,-79
995,"(0,2)",-66,-70,-71,-70,-52,-74,-77,-77,-77,-78,-79,-70,-79,-76,-64,-79
996,"(0,2)",-66,-70,-71,-70,-52,-75,-77,-77,-77,-78,-79,-70,-79,-77,-63,-79
997,"(0,2)",-66,-70,-71,-70,-52,-74,-77,-76,-77,-78,-79,-70,-79,-77,-63,-79
998,"(0,2)",-66,-70,-71,-70,-52,-74,-77,-77,-76,-78,-79,-70,-79,-79,-63,-79
999,"(0,2)",-66,-70,-71,-70,-52,-73,-77,-77,-75,-78,-79,-70,-79,-78,-64,-79
1000,"(0,2)",-66,-70,-71,-70,-52,-73,-77,-77,-75,-78,-79,-70,-79,-78,-64,-81
1001,"(0,2)",-66,-70,-71,-70,-52,-73,-77,-76,-75,-78,-79,-70,-79,-78,-63,-81
1002,"(0,2)",-66,-70,-71,-70,-52,-73,-75,-75,-75,-78,-79,-70,-79,-78,-64,-81
1003,"(0,2)",-66,-70,-71,-70,-52,-73,-77,-76,-75,-78,-79,-70,-79,-75,-63,-81
1004,"(0,2)",-66,-72,-71,-70,-52,-73,-77,-76,-76,-77,-79,-70,-79,-76,-63,-81
1005,"(0,2)",-66,-72,-71,-70,-52,-74,-77,-77,-76,-77,-79,-71,-79,-76,-64,-81
1006,"(0,2)",-66,-72,-71,-70,-52,-74,-77,-77,-76,-77,-79,-71,-79,-77,-63,-83
1007,"(0,2)",-66,-71,-71,-70,-52,-74,-77,-77,-77,-78,-79,-71,-79,-76,-64,-84
1008,"(0,2)",-66,-71,-71,-71,-52,-75,-77,-77,-77,-78,-79,-71,-79,-77,-63,-84
1009,"(0,2)",-66,-71,-71,-71,-52,-73,-77,-77,-77,-78,-79,-71,-79,-76,-65,-84
1010,"(0,2)",-66,-70,-71,-71,-52,-74,-77,-77,-77,-78,-79,-71,-79,-76,-65,-84
1011,"(0,2)",-66,-72,-71,-71,-58,-75,-77,-77,-77,-78,-79,-71,-79,-76,-66,-83
1012,"(0,2)",-66,-71,-70,-71,-56,-75,-77,-79,-77,-78,-79,-71,-79,-76,-65,-83
1013,"(0,2)",-66,-71,-70,-71,-54,-74,-77,-79,-77,-78,-79,-71,-79,-78,-67,-83
1014,"(0,2)",-66,-70,-70,-71,-54,-74,-77,-78,-77,-78,-79,-71,-79,-78,-65,-82
1015,"(0,2)",-66,-70,-70,-71,-53,-74,-77,-78,-77,-78,-79,-71,-79,-77,-65,-82
1016,"(0,2)",-66,-70,-70,-71,-56,-73,-76,-78,-77,-78,-79,-71,-79,-77,-65,-82
1017,"(0,2)",-66,-70,-70,-71,-54,-74,-76,-78,-77,-78,-79,-71,-79,-76,-64,-82
1018,"(0,2)",-66,-70,-70,-71,-58,-74,-79,-78,-77,-78,-79,-71,-79,-76,-64,-81
1019,"(0,2)",-66,-70,-70,-71,-54,-74,-79,-78,-77,-78,-79,-71,-79,-76,-64,-81
1020,"(0,2)",-66,-70,-69,-71,-56,-74,-79,-78,-77,-78,-79,-71,-79,-76,-65,-81
1021,"(0,2)",-66,-70,-70,-71,-54,-73,-78,-78,-77,-78,-79,-71,-79,-75,-65,-81
1022,"(0,2)",-66,-71,-70,-71,-53,-74,-78,-78,-76,-78,-79,-71,-79,-74,-64,-81
1023,"(0,2)",-66,-71,-70,-72,-52,-73,-78,-77,-76,-78,-79,-71,-79,-74,-64,-81
1024,"(0,2)",-66,-71,-70,-72,-52,-73,-78,-76,-76,-78,-79,-71,-79,-75,-65,-81
1025,"(0,2)",-66,-71,-70,-72,-52,-73,-78,-76,-76,-78,-79,-71,-79,-75,-65,-81
1026,"(0,2)",-66,-71,-70,-72,-52,-73,-78,-77,-76,-78,-79,-71,-79,-75,-63,-81
1027,"(0,2)",-66,-71,-70,-72,-52,-73,-78,-77,-75,-78,-79,-71,-79,-74,-63,-81
1028,"(0,2)",-66,-70,-70,-72,-52,-73,-78,-77,-75,-78,-79,-71,-79,-74,-62,-81
1029,"(0,2)",-66,-70,-70,-72,-52,-73,-77,-77,-75,-78,-79,-71,-79,-74,-64,-81
1030,"(0,2)",-66,-70,-70,-72,-52,-73,-77,-77,-75,-78,-79,-71,-79,-74,-66,-81
1031,"(0,2)",-66,-70,-70,-72,-52,-74,-77,-77,-74,-78,-79,-71,-79,-74,-68,-81
1032,"(0,2)",-66,-70,-70,-72,-52,-74,-77,-77,-75,-78,-79,-71,-79,-74,-65,-81
1033,"(0,2)",-66,-71,-70,-72,-52,-73,-77,-77,-75,-77,-79,-71,-79,-74,-65,-81
1034,"(0,2)",-66,-71,-70,-72,-52,-73,-76,-77,-76,-77,-79,-71,-79,-74,-68,-81
1035,"(0,2)",-66,-71,-70,-72,-52,-74,-77,-77,-76,-77,-79,-70,-79,-74,-65,-81
1036,"(0,2)",-66,-71,-71,-72,-52,-74,-77,-77,-76,-77,-79,-70,-79,-74,-65,-80
1037,"(0,2)",-66,-71,-71,-72,-52,-73,-77,-77,-76,-77,-79,-70,-79,-74,-65,-80
1038,"(0,2)",-66,-71,-71,-72,-52,-73,-77,-77,-76,-77,-81,-70,-79,-74,-76,-80
1039,"(0,2)",-66,-71,-71,-72,-52,-73,-77,-77,-76,-77,-81,-70,-79,-74,-70,-80
1040,"(0,2)",-66,-70,-71,-72,-52,-73,-76,-77,-77,-77,-81,-70,-79,-74,-68,-80
1041,"(0,2)",-66,-70,-71,-72,-52,-73,-77,-77,-77,-77,-81,-70,-79,-74,-66,-80
1042,"(0,2)",-66,-70,-71,-72,-52,-73,-77,-77,-75,-77,-81,-70,-79,-74,-64,-80
1043,"(0,2)",-66,-70,-71,-72,-56,-73,-77,-77,-76,-77,-81,-70,-79,-74,-62,-80
1044,"(0,2)",-66,-70,-71,-72,-54,-73,-77,-77,-77,-77,-81,-70,-79,-75,-62,-80
1045,"(0,2)",-66,-70,-71,-72,-58,-73,-77,-76,-77,-77,-81,-70,-79,-76,-63,-80
1046,"(0,2)",-66,-70,-71,-72,-55,-73,-77,-77,-76,-77,-81,-70,-79,-75,-64,-80
1047,"(0,2)",-66,-70,-71,-72,-57,-73,-77,-77,-76,-77,-82,-70,-79,-74,-63,-79
1048,"(0,2)",-66,-70,-71,-71,-54,-73,-77,-77,-76,-77,-81,-70,-79,-74,-63,-79
1049,"(0,2)",-66,-70,-71,-71,-53,-73,-77,-76,-76,-77,-82,-70,-79,-74,-63,-79
1050,"(0,2)",-66,-70,-71,-71,-52,-74,-77,-76,-77,-77,-81,-70,-79,-74,-64,-79
1051,"(0,2)",-66,-70,-71,-71,-56,-74,-77,-75,-76,-77,-81,-70,-79,-74,-64,-79
1052,"(0,2)",-66,-70,-71,-72,-54,-74,-78,-75,-76,-77,-81,-70,-79,-74,-69,-81
1053,"(0,2)",-66,-70,-71,-74,-56,-74,-82,-75,-77,-77,-81,-70,-79,-74,-74,-81
1054,"(0,2)",-66,-70,-72,-74,-54,-74,-79,-76,-77,-77,-82,-70,-79,-74,-71,-81
1055,"(0,2)",-66,-70,-73,-73,-53,-74,-79,-76,-76,-77,-82,-70,-79,-75,-69,-81
1056,"(0,2)",-66,-70,-73,-72,-52,-74,-79,-76,-77,-77,-82,-70,-79,-75,-67,-81
1057,"(0,2)",-66,-70,-72,-72,-52,-74,-79,-76,-77,-77,-81,-70,-79,-75,-65,-81
1058,"(0,2)",-66,-70,-72,-72,-52,-73,-79,-77,-77,-77,-81,-70,-79,-75,-64,-81
1059,"(0,2)",-66,-70,-72,-72,-52,-73,-79,-77,-76,-77,-81,-70,-79,-74,-64,-81
1060,"(0,2)",-66,-70,-72,-71,-52,-73,-79,-77,-77,-77,-81,-70,-79,-74,-66,-81
1061,"(0,2)",-66,-70,-72,-71,-58,-73,-79,-77,-77,-77,-81,-70,-79,-74,-65,-81
1062,"(0,2)",-66,-70,-72,-71,-54,-73,-79,-77,-77,-77,-81,-70,-79,-75,-64,-81
1063,"(0,2)",-66,-70,-72,-71,-53,-73,-79,-77,-76,-77,-81,-70,-79,-74,-72,-83
1064,"(0,2)",-66,-70,-71,-71,-52,-73,-78,-77,-75,-77,-81,-70,-79,-76,-68,-82
1065,"(0,2)",-66,-70,-71,-71,-52,-73,-77,-77,-75,-77,-81,-70,-79,-76,-67,-82
1066,"(0,2)",-66,-70,-71,-71,-52,-73,-77,-79,-75,-77,-81,-70,-79,-76,-67,-81
1067,"(0,2)",-66,-70,-71,-71,-52,-74,-77,-78,-75,-77,-81,-70,-79,-76,-64,-81
1068,"(0,2)",-66,-70,-71,-71,-52,-74,-77,-78,-75,-77,-81,-70,-79,-76,-62,-81
1069,"(0,2)",-66,-70,-71,-71,-52,-74,-77,-78,-76,-77,-81,-74,-79,-74,-62,-81
1070,"(0,2)",-66,-70,-71,-71,-52,-73,-77,-78,-80,-77,-81,-74,-79,-74,-62,-81
1071,"(0,2)",-66,-71,-71,-71,-58,-73,-77,-78,-79,-77,-81,-74,-79,-75,-63,-81
1072,"(0,2)",-66,-71,-71,-71,-54,-73,-77,-78,-79,-77,-81,-72,-79,-74,-65,-81
1073,"(0,2)",-66,-70,-71,-71,-53,-73,-77,-78,-78,-77,-82,-72,-79,-74,-69,-80
1074,"(0,2)",-66,-71,-71,-71,-52,-74,-77,-77,-78,-77,-82,-72,-79,-75,-68,-80
1075,"(0,2)",-66,-71,-71,-71,-56,-74,-77,-77,-78,-77,-82,-72,-79,-75,-65,-80
1076,"(0,2)",-66,-71,-71,-71,-54,-74,-77,-77,-78,-77,-82,-72,-79,-75,-62,-82
1077,"(0,2)",-66,-71,-71,-71,-53,-74,-77,-77,-77,-77,-81,-72,-79,-75,-62,-81
1078,"(0,2)",-66,-71,-71,-71,-52,-73,-77,-77,-77,-77,-81,-72,-79,-75,-62,-81
1079,"(0,2)",-66,-71,-71,-71,-52,-73,-77,-77,-77,-77,-81,-72,-79,-75,-63,-81
1080,"(0,2)",-66,-71,-71,-71,-52,-73,-77,-77,-77,-77,-81,-72,-79,-79,-64,-81
1081,"(0,2)",-66,-71,-71,-71,-52,-73,-77,-76,-75,-77,-81,-72,-79,-76,-65,-81
1082,"(0,2)",-66,-71,-71,-71,-52,-73,-77,-76,-75,-77,-81,-71,-79,-76,-64,-81
1083,"(0,2)",-66,-71,-71,-71,-52,-73,-77,-76,-75,-77,-81,-71,-79,-75,-64,-81
1084,"(0,2)",-66,-71,-71,-71,-52,-73,-77,-77,-75,-77,-81,-71,-79,-76,-64,-81
1085,"(0,2)",-66,-71,-70,-71,-52,-73,-79,-77,-75,-77,-83,-71,-79,-76,-63,-81
1086,"(0,2)",-66,-71,-70,-71,-52,-74,-77,-77,-75,-77,-83,-71,-79,-75,-64,-81
1087,"(0,2)",-66,-71,-70,-71,-52,-74,-77,-77,-75,-77,-83,-71,-79,-74,-65,-81
1088,"(0,2)",-66,-71,-71,-71,-52,-73,-77,-76,-75,-77,-82,-71,-79,-74,-65,-81
1089,"(0,2)",-66,-71,-70,-71,-52,-73,-77,-77,-74,-77,-82,-71,-79,-74,-65,-81
1090,"(0,2)",-66,-71,-70,-71,-52,-75,-77,-77,-74,-77,-82,-71,-79,-74,-65,-81
1091,"(0,2)",-66,-71,-70,-71,-52,-73,-78,-77,-74,-77,-82,-71,-79,-74,-63,-81
1092,"(0,2)",-66,-71,-70,-71,-52,-73,-78,-77,-74,-78,-82,-71,-79,-74,-64,-81
1093,"(0,2)",-66,-71,-70,-71,-52,-73,-78,-77,-74,-78,-82,-71,-79,-74,-69,-81
1094,"(0,2)",-66,-71,-70,-71,-52,-73,-78,-77,-75,-78,-82,-71,-79,-74,-67,-81
1095,"(0,2)",-66,-71,-71,-71,-52,-74,-78,-77,-74,-78,-82,-71,-79,-74,-66,-81
1096,"(0,2)",-66,-71,-71,-71,-52,-75,-78,-76,-74,-78,-82,-71,-77,-75,-65,-81
1097,"(0,2)",-66,-71,-71,-71,-52,-74,-77,-76,-74,-78,-82,-71,-77,-74,-65,-81
1098,"(0,2)",-66,-71,-71,-71,-52,-74,-76,-75,-74,-78,-82,-71,-77,-75,-64,-80
1099,"(0,2)",-66,-71,-71,-71,-52,-74,-76,-76,-74,-78,-82,-71,-77,-74,-64,-80
1100,"(0,2)",-66,-71,-71,-71,-52,-74,-77,-77,-74,-78,-82,-71,-76,-73,-63,-80
1101,"(0,2)",-66,-71,-71,-71,-52,-73,-77,-77,-74,-78,-82,-71,-77,-73,-63,-80
1102,"(0,2)",-66,-70,-71,-71,-52,-73,-77,-77,-73,-78,-82,-71,-77,-73,-64,-80
1103,"(0,2)",-66,-70,-71,-71,-55,-75,-77,-77,-73,-78,-71,-77,-73,-64,-80,-78
1104,"(0,2)",-66,-70,-71,-71,-54,-75,-76,-77,-75,-78,-71,-77,-73,-68,-80,-78
1105,"(0,2)",-66,-73,-71,-71,-57,-74,-75,-77,-74,-78,-71,-77,-75,-67,-80,-78
1106,"(0,2)",-66,-73,-71,-71,-55,-75,-75,-77,-75,-78,-71,-77,-74,-67,-80,-78
1107,"(0,2)",-66,-73,-71,-71,-54,-75,-75,-77,-75,-78,-71,-77,-75,-65,-81,-78
1108,"(0,2)",-66,-72,-71,-71,-53,-75,-74,-77,-75,-78,-71,-77,-76,-65,-83,-78
1109,"(0,2)",-66,-72,-71,-71,-53,-74,-74,-77,-74,-78,-71,-77,-76,-65,-82,-78
1110,"(0,2)",-66,-72,-71,-71,-53,-74,-74,-76,-74,-78,-71,-77,-75,-63,-82,-78
1111,"(0,2)",-66,-71,-71,-71,-56,-75,-76,-76,-74,-78,-71,-77,-74,-68,-82,-78
1112,"(0,2)",-66,-71,-70,-72,-54,-75,-75,-76,-74,-78,-71,-77,-75,-66,-82,-78
1113,"(0,2)",-66,-71,-70,-72,-53,-75,-75,-76,-75,-78,-71,-77,-74,-65,-82,-78
1114,"(0,2)",-66,-71,-70,-72,-53,-74,-75,-76,-75,-78,-71,-77,-75,-65,-82,-78
1115,"(0,2)",-66,-71,-70,-72,-58,-74,-75,-75,-75,-78,-71,-77,-77,-65,-83,-78
1116,"(0,2)",-66,-71,-70,-72,-57,-74,-75,-74,-75,-78,-71,-77,-76,-63,-83,-78
1117,"(0,2)",-66,-71,-70,-72,-54,-73,-76,-75,-74,-78,-71,-77,-75,-62,-83,-78
1118,"(0,2)",-66,-71,-71,-72,-58,-73,-77,-76,-75,-78,-71,-77,-76,-63,-82,-78
1119,"(0,2)",-66,-71,-71,-71,-58,-73,-76,-76,-75,-78,-71,-77,-76,-64,-82,-78
1120,"(0,2)",-66,-70,-71,-71,-55,-73,-76,-76,-75,-78,-71,-77,-75,-63,-82,-78
1121,"(0,2)",-66,-70,-71,-71,-54,-73,-77,-75,-75,-78,-71,-77,-76,-63,-81,-78
1122,"(0,2)",-66,-70,-71,-71,-54,-73,-77,-75,-74,-78,-71,-77,-76,-66,-81,-78
1123,"(0,2)",-66,-70,-71,-71,-53,-73,-77,-75,-75,-77,-71,-77,-76,-65,-80,-78
1124,"(0,2)",-66,-70,-71,-71,-53,-73,-76,-78,-75,-77,-71,-77,-76,-64,-80,-78
1125,"(0,2)",-66,-70,-71,-71,-52,-73,-77,-78,-75,-77,-71,-77,-76,-64,-80,-78
1126,"(0,2)",-66,-70,-71,-71,-52,-74,-77,-78,-75,-77,-71,-77,-75,-64,-80,-78
1127,"(0,2)",-66,-70,-71,-71,-52,-75,-77,-78,-75,-77,-71,-77,-76,-66,-80,-78
1128,"(0,2)",-66,-70,-70,-71,-52,-73,-77,-78,-76,-77,-71,-77,-76,-64,-80,-78
1129,"(0,2)",-66,-70,-70,-71,-52,-73,-76,-78,-77,-77,-71,-77,-77,-64,-80,-78
1130,"(0,2)",-66,-70,-70,-71,-52,-73,-77,-78,-77,-77,-71,-77,-77,-72,-80,-78
1131,"(0,2)",-66,-70,-70,-71,-52,-73,-76,-78,-77,-77,-71,-77,-77,-67,-80,-78
1132,"(0,2)",-66,-70,-70,-71,-52,-73,-77,-77,-77,-77,-71,-77,-76,-66,-80,-78
1133,"(0,2)",-66,-70,-70,-71,-52,-73,-77,-76,-76,-77,-71,-77,-76,-64,-80,-78
1134,"(0,2)",-66,-70,-70,-71,-56,-73,-76,-77,-76,-77,-71,-77,-76,-65,-80,-78
1135,"(0,2)",-66,-70,-70,-71,-54,-74,-77,-77,-76,-77,-71,-77,-75,-64,-80,-78
1136,"(0,2)",-66,-70,-70,-71,-52,-73,-77,-77,-77,-77,-71,-77,-76,-63,-80,-78
1137,"(0,2)",-66,-70,-70,-71,-52,-73,-78,-77,-76,-77,-70,-77,-76,-64,-80,-78
