,"X,Y","""Ing. Civil Telecomunicaciones""
00:1E:E5:7B:E0:BE","""Lab ERNC""
00:90:4C:91:00:03","""Lab Energia Renovable 2""
98:FC:11:54:32:53","""Microondas""
48:F8:B3:22:4D:4B","""AP_1612927617""
BC:54:F9:FC:7F:60","""Lab Energias Renovables""
F4:EC:38:D2:09:78","""Vibraciones""
50:C7:BF:DD:C3:B3","""Sala Dise\xC3\xB1o""
0A:18:D6:CB:01:A4","""SMA1930055648""
B0:72:BF:05:3C:3D","""linksys""
00:25:9C:98:4B:7D","""Convertidores Estaticos""
20:AA:4B:AE:FD:0A","""UdeC""
84:D4:7E:29:3E:80","""WiFi-UdeC""
84:D4:7E:29:3E:81","""eduroam""
84:D4:7E:29:3E:82","""FabLab""
AC:84:C6:3E:EF:51","""DII-SalaEstudio""
D8:5D:4C:BF:11:FA","""Controlistas""
54:E6:FC:E7:FA:D2","""LCDA""
B0:48:7A:DE:14:8C","""Die231""
EC:08:6B:42:B5:4A","""Sistemas Electronicos""
64:70:02:40:6C:DE","""Laboratorio de Redes""
48:F8:B3:22:4C:FA","""Docentes FI""
0E:18:D6:CB:01:A4","""LCSE-24""
F8:E9:03:C7:2C:80","""ANDES""
00:11:95:09:C1:4A"
2633,"(1,1)",-65,-63,-63,-69,-63,-63,-57,-65,-77,-79,-59,-69,-67,-67,-67,-63,-45,-65,-85,-69,-83,-77,-79,-83
2634,"(1,1)",-65,-59,-63,-67,-63,-63,-57,-65,-75,-77,-61,-65,-67,-67,-67,-63,-45,-65,-83,-69,-83,-79,-79,-83
2635,"(1,1)",-65,-69,-61,-67,-65,-65,-57,-65,-75,-77,-61,-67,-65,-67,-69,-61,-45,-63,-81,-69,-83,-77,-77,-81
2636,"(1,1)",-65,-63,-63,-65,-65,-63,-57,-65,-75,-77,-61,-65,-67,-67,-71,-61,-45,-67,-81,-69,-83,-79,-79,-81
2637,"(1,1)",-65,-63,-63,-67,-61,-61,-57,-65,-75,-79,-59,-65,-65,-67,-65,-63,-45,-65,-83,-69,-81,-79,-79,-81
2638,"(1,1)",-65,-59,-63,-67,-61,-63,-57,-61,-75,-77,-61,-67,-65,-67,-65,-63,-35,-59,-85,-69,-81,-79,-79,-81
2639,"(1,1)",-67,-61,-63,-69,-65,-63,-59,-65,-75,-77,-61,-69,-67,-67,-65,-61,-45,-59,-85,-69,-81,-77,-79,-81
2640,"(1,1)",-65,-59,-61,-67,-63,-63,-57,-65,-75,-79,-61,-69,-67,-67,-65,-63,-35,-61,-85,-67,-81,-79,-79,-81
2641,"(1,1)",-65,-59,-63,-67,-65,-61,-57,-59,-77,-75,-59,-67,-67,-65,-65,-63,-35,-63,-81,-69,-81,-79,-79,-81
2642,"(1,1)",-65,-57,-59,-67,-65,-63,-57,-59,-75,-77,-61,-67,-69,-67,-71,-61,-35,-63,-73,-67,-81,-79,-79,-83
2643,"(1,1)",-65,-61,-63,-67,-61,-63,-57,-65,-75,-77,-61,-67,-67,-67,-65,-61,-33,-67,-73,-67,-81,-77,-79,-83
2644,"(1,1)",-65,-63,-63,-67,-61,-61,-57,-65,-77,-79,-61,-67,-67,-67,-71,-69,-35,-61,-73,-67,-81,-79,-79,-79
2645,"(1,1)",-65,-63,-61,-67,-61,-61,-55,-61,-75,-79,-59,-67,-67,-65,-75,-61,-45,-61,-83,-69,-81,-79,-75,-81
2646,"(1,1)",-67,-63,-63,-67,-65,-65,-57,-65,-77,-77,-61,-67,-67,-67,-67,-61,-33,-61,-83,-67,-81,-81,-87,-81
2647,"(1,1)",-65,-59,-65,-67,-65,-63,-57,-65,-75,-79,-61,-67,-67,-67,-67,-65,-35,-61,-85,-67,-81,-73,-87,-79
2648,"(1,1)",-67,-63,-61,-65,-65,-63,-57,-63,-75,-79,-61,-67,-67,-65,-71,-61,-35,-65,-85,-69,-83,-79,-87,-81
2649,"(1,1)",-63,-59,-65,-67,-65,-65,-57,-65,-75,-79,-61,-67,-67,-67,-65,-61,-45,-63,-85,-69,-83,-79,-79,-81
2650,"(1,1)",-65,-59,-63,-65,-63,-65,-57,-65,-77,-79,-57,-67,-67,-65,-71,-73,-45,-65,-85,-69,-83,-79,-79,-81
2651,"(1,1)",-65,-61,-65,-63,-65,-63,-57,-65,-75,-79,-61,-67,-69,-65,-65,-61,-45,-63,-85,-69,-83,-73,-79,-81
2652,"(1,1)",-65,-57,-63,-63,-65,-63,-57,-65,-77,-77,-61,-67,-65,-67,-71,-73,-45,-63,-85,-69,-83,-79,-77,-81
2653,"(1,1)",-65,-61,-63,-67,-65,-63,-57,-59,-75,-77,-61,-67,-65,-67,-67,-61,-45,-63,-81,-67,-81,-79,-77,-81
2654,"(1,1)",-65,-61,-63,-65,-65,-63,-57,-61,-75,-77,-61,-67,-67,-65,-67,-61,-35,-83,-81,-67,-81,-79,-77,-81
2655,"(1,1)",-61,-63,-63,-67,-65,-65,-59,-61,-77,-79,-61,-67,-67,-65,-67,-61,-35,-65,-83,-69,-81,-79,-79,-81
2656,"(1,1)",-65,-61,-63,-87,-71,-59,-57,-65,-75,-79,-61,-67,-65,-67,-65,-61,-33,-61,-75,-61,-81,-79,-79,-79
2657,"(1,1)",-65,-61,-63,-65,-65,-59,-59,-65,-75,-79,-59,-67,-67,-67,-65,-63,-33,-63,-75,-69,-81,-81,-79,-81
2658,"(1,1)",-65,-57,-63,-67,-65,-65,-57,-65,-77,-77,-59,-67,-65,-67,-67,-63,-45,-67,-83,-69,-81,-79,-79,-81
2659,"(1,1)",-65,-61,-61,-67,-65,-65,-57,-65,-75,-73,-61,-67,-67,-67,-67,-63,-45,-63,-85,-69,-81,-79,-79,-79
2660,"(1,1)",-65,-61,-63,-67,-65,-63,-59,-63,-75,-79,-61,-67,-67,-67,-69,-61,-35,-63,-81,-69,-81,-79,-79,-85
2661,"(1,1)",-65,-63,-63,-67,-71,-63,-57,-65,-73,-79,-61,-67,-67,-67,-65,-63,-35,-65,-81,-69,-81,-79,-79,-85
2662,"(1,1)",-67,-63,-63,-67,-63,-63,-89,-65,-77,-79,-61,-67,-67,-67,-65,-61,-35,-65,-81,-69,-81,-75,-79,-85
2663,"(1,1)",-65,-59,-65,-67,-65,-63,-57,-65,-77,-75,-61,-67,-67,-67,-73,-61,-35,-65,-81,-85,-81,-77,-79,-81
2664,"(1,1)",-65,-61,-63,-69,-61,-65,-59,-61,-77,-77,-59,-69,-67,-67,-65,-69,-35,-65,-81,-85,-83,-77,-81,-81
2665,"(1,1)",-65,-57,-63,-69,-65,-63,-57,-65,-77,-77,-61,-69,-69,-65,-65,-61,-45,-83,-79,-85,-83,-79,-79,-73
2666,"(1,1)",-65,-63,-65,-69,-63,-61,-59,-65,-77,-77,-61,-67,-67,-67,-65,-63,-35,-63,-81,-69,-83,-77,-79,-73
2667,"(1,1)",-65,-61,-63,-69,-61,-65,-57,-57,-77,-77,-59,-69,-67,-67,-65,-61,-35,-61,-81,-69,-83,-77,-79,-85
2668,"(1,1)",-65,-59,-63,-67,-63,-61,-59,-57,-75,-77,-59,-67,-65,-67,-67,-61,-35,-65,-83,-69,-83,-79,-79,-85
2669,"(1,1)",-65,-57,-61,-65,-65,-63,-59,-57,-77,-77,-59,-67,-67,-65,-73,-61,-35,-65,-83,-69,-83,-81,-77,-85
2670,"(1,1)",-65,-61,-63,-67,-83,-65,-59,-57,-77,-77,-61,-67,-67,-67,-73,-61,-47,-65,-83,-69,-83,-81,-79,-85
2671,"(1,1)",-65,-61,-63,-69,-65,-63,-57,-65,-75,-77,-61,-67,-67,-67,-65,-61,-37,-67,-83,-69,-83,-81,-77,-85
2672,"(1,1)",-63,-59,-63,-67,-65,-63,-57,-65,-77,-77,-61,-67,-67,-67,-73,-61,-79,-61,-83,-69,-83,-81,-77,-85
2673,"(1,1)",-67,-61,-63,-63,-63,-61,-79,-65,-75,-77,-61,-69,-67,-67,-71,-61,-35,-63,-83,-67,-85,-81,-77,-81
2674,"(1,1)",-67,-57,-63,-65,-63,-61,-79,-63,-75,-77,-61,-67,-67,-65,-71,-67,-35,-61,-83,-69,-85,-75,-77,-79
2675,"(1,1)",-65,-59,-65,-67,-65,-63,-57,-65,-75,-79,-61,-67,-67,-65,-75,-61,-35,-65,-83,-69,-85,-79,-77,-79
2676,"(1,1)",-65,-61,-63,-65,-65,-63,-57,-63,-75,-77,-59,-67,-69,-71,-69,-61,-45,-65,-83,-69,-81,-79,-75,-81
2677,"(1,1)",-65,-83,-63,-67,-65,-63,-83,-65,-73,-77,-59,-69,-69,-65,-69,-61,-45,-65,-83,-67,-81,-75,-75,-81
2678,"(1,1)",-65,-63,-63,-67,-63,-65,-57,-59,-75,-77,-61,-67,-67,-67,-69,-51,-45,-65,-83,-67,-81,-79,-75,-81
2679,"(1,1)",-65,-57,-63,-67,-61,-61,-57,-63,-75,-75,-61,-67,-67,-65,-69,-61,-43,-65,-83,-67,-81,-79,-75,-81
2680,"(1,1)",-65,-59,-63,-65,-75,-63,-55,-65,-75,-77,-59,-65,-67,-67,-67,-61,-33,-65,-79,-67,-81,-79,-89,-81
2681,"(1,1)",-65,-63,-63,-67,-59,-65,-59,-61,-75,-77,-61,-67,-65,-65,-65,-61,-35,-63,-81,-65,-81,-79,-79,-81
2682,"(1,1)",-65,-63,-65,-67,-65,-63,-59,-61,-75,-75,-61,-69,-67,-67,-67,-61,-35,-65,-81,-69,-81,-79,-79,-81
2683,"(1,1)",-63,-63,-63,-67,-65,-63,-59,-65,-77,-75,-61,-77,-67,-65,-67,-61,-35,-61,-83,-67,-81,-77,-77,-81
2684,"(1,1)",-65,-57,-61,-65,-65,-61,-59,-63,-75,-77,-61,-69,-67,-65,-67,-61,-45,-61,-85,-69,-83,-73,-77,-81
2685,"(1,1)",-65,-59,-59,-67,-63,-63,-59,-63,-75,-75,-61,-69,-67,-67,-67,-61,-35,-65,-85,-67,-83,-79,-79,-81
2686,"(1,1)",-65,-61,-65,-67,-65,-61,-55,-65,-75,-77,-61,-69,-69,-65,-71,-61,-35,-63,-85,-67,-83,-79,-79,-81
2687,"(1,1)",-65,-61,-65,-65,-65,-65,-59,-65,-75,-77,-61,-67,-67,-63,-71,-61,-45,-65,-81,-65,-83,-79,-79,-81
2688,"(1,1)",-65,-61,-63,-67,-63,-63,-57,-63,-77,-79,-61,-67,-67,-67,-71,-61,-35,-65,-81,-65,-83,-77,-79,-81
2689,"(1,1)",-65,-61,-65,-67,-61,-63,-57,-61,-75,-77,-59,-67,-67,-63,-73,-61,-33,-63,-85,-67,-83,-79,-77,-81
2690,"(1,1)",-65,-61,-63,-67,-63,-63,-57,-63,-75,-77,-61,-67,-67,-67,-71,-61,-43,-65,-85,-67,-83,-75,-79,-79
2691,"(1,1)",-65,-61,-63,-65,-63,-63,-59,-63,-75,-79,-59,-67,-67,-67,-71,-61,-45,-65,-85,-71,-77,-79,-75,-81
2692,"(1,1)",-65,-57,-63,-63,-65,-63,-57,-61,-75,-73,-61,-67,-67,-67,-67,-61,-47,-47,-85,-71,-83,-79,-75,-81
2693,"(1,1)",-67,-59,-65,-65,-61,-65,-57,-61,-77,-77,-61,-67,-67,-65,-71,-61,-35,-47,-83,-69,-85,-77,-75,-81
2694,"(1,1)",-65,-61,-63,-69,-65,-65,-57,-65,-75,-77,-59,-67,-65,-65,-71,-61,-35,-63,-83,-63,-77,-81,-75,-79
2695,"(1,1)",-65,-63,-65,-67,-65,-65,-59,-63,-77,-79,-61,-67,-65,-67,-71,-61,-37,-63,-83,-69,-81,-79,-75,-79
2696,"(1,1)",-65,-61,-63,-63,-65,-63,-57,-63,-75,-77,-61,-65,-69,-65,-67,-63,-45,-63,-83,-69,-81,-73,-75,-71
2697,"(1,1)",-65,-61,-61,-65,-65,-63,-59,-65,-75,-79,-59,-67,-67,-65,-65,-63,-45,-63,-83,-71,-81,-79,-79,-81
2698,"(1,1)",-65,-63,-63,-67,-63,-63,-57,-65,-77,-79,-61,-67,-67,-73,-67,-61,-33,-65,-83,-71,-81,-79,-79,-81
2699,"(1,1)",-65,-59,-63,-69,-65,-61,-59,-65,-77,-77,-61,-67,-67,-73,-73,-61,-35,-65,-83,-69,-83,-77,-79,-81
2700,"(1,1)",-65,-57,-63,-67,-65,-65,-57,-65,-75,-77,-59,-65,-65,-65,-65,-61,-35,-65,-83,-69,-83,-75,-87,-81
2701,"(1,1)",-65,-67,-63,-67,-61,-69,-57,-65,-75,-75,-61,-67,-67,-65,-73,-61,-35,-65,-83,-69,-83,-79,-87,-81
2702,"(1,1)",-65,-61,-65,-65,-59,-61,-57,-81,-81,-79,-61,-67,-67,-65,-67,-63,-35,-65,-83,-67,-83,-77,-77,-81
2703,"(1,1)",-65,-61,-63,-63,-63,-61,-57,-63,-75,-77,-61,-81,-67,-65,-67,-63,-35,-65,-83,-67,-83,-77,-79,-81
2704,"(1,1)",-65,-59,-63,-71,-65,-63,-57,-65,-75,-77,-59,-67,-69,-61,-67,-63,-35,-65,-81,-67,-83,-79,-79,-81
2705,"(1,1)",-65,-63,-65,-67,-61,-65,-57,-63,-75,-77,-61,-67,-69,-61,-63,-61,-37,-61,-85,-69,-83,-79,-79,-81
2706,"(1,1)",-65,-59,-61,-67,-59,-65,-57,-59,-75,-77,-61,-67,-67,-65,-67,-51,-37,-63,-83,-67,-83,-75,-77,-81
2707,"(1,1)",-65,-63,-63,-65,-61,-63,-89,-65,-75,-73,-61,-67,-67,-65,-69,-63,-35,-63,-83,-67,-83,-75,-77,-81
2708,"(1,1)",-63,-61,-63,-69,-65,-63,-57,-65,-75,-77,-61,-67,-67,-67,-69,-61,-35,-61,-81,-67,-83,-75,-77,-81
2709,"(1,1)",-65,-61,-63,-65,-59,-65,-57,-65,-77,-79,-61,-69,-69,-65,-69,-61,-47,-61,-83,-71,-83,-77,-77,-71
2710,"(1,1)",-65,-61,-63,-65,-65,-63,-57,-61,-75,-75,-59,-67,-65,-67,-73,-67,-47,-63,-81,-69,-83,-79,-77,-71
2711,"(1,1)",-65,-63,-63,-67,-65,-65,-57,-61,-77,-77,-59,-67,-65,-65,-69,-67,-45,-63,-81,-69,-83,-79,-77,-71
2712,"(1,1)",-65,-65,-63,-69,-67,-63,-57,-63,-77,-79,-61,-67,-65,-65,-73,-61,-45,-63,-81,-69,-83,-79,-77,-71
2713,"(1,1)",-65,-59,-63,-65,-67,-65,-79,-63,-77,-79,-61,-67,-67,-65,-75,-61,-45,-65,-83,-69,-83,-79,-77,-71
2714,"(1,1)",-65,-61,-63,-67,-65,-63,-57,-67,-75,-77,-59,-67,-67,-65,-73,-61,-33,-65,-83,-67,-79,-79,-77,-79
2715,"(1,1)",-67,-61,-63,-65,-59,-63,-57,-63,-73,-73,-59,-67,-69,-65,-65,-61,-35,-61,-83,-67,-85,-75,-75,-81
2716,"(1,1)",-65,-59,-63,-63,-61,-61,-57,-63,-77,-79,-61,-67,-69,-63,-73,-63,-35,-61,-83,-67,-83,-79,-75,-81
2717,"(1,1)",-65,-61,-63,-67,-61,-63,-57,-63,-75,-81,-61,-67,-69,-63,-67,-63,-35,-67,-83,-67,-83,-79,-75,-79
2718,"(1,1)",-67,-61,-63,-67,-65,-63,-59,-67,-77,-79,-59,-67,-67,-65,-67,-61,-45,-67,-85,-67,-83,-79,-77,-79
2719,"(1,1)",-67,-59,-63,-67,-61,-63,-57,-65,-77,-75,-59,-67,-67,-67,-67,-61,-47,-65,-83,-69,-83,-77,-79,-81
2720,"(1,1)",-67,-59,-63,-67,-65,-63,-57,-65,-75,-77,-61,-71,-69,-69,-65,-61,-47,-61,-83,-65,-83,-79,-79,-81
2721,"(1,1)",-63,-59,-63,-67,-61,-63,-57,-63,-77,-77,-61,-65,-67,-65,-65,-63,-47,-65,-81,-69,-83,-79,-79,-79
2722,"(1,1)",-69,-61,-63,-69,-61,-65,-57,-61,-71,-77,-61,-65,-67,-65,-65,-61,-35,-61,-81,-67,-83,-79,-79,-81
2723,"(1,1)",-65,-61,-63,-65,-63,-63,-57,-61,-75,-77,-61,-79,-75,-61,-69,-61,-47,-63,-81,-67,-83,-79,-77,-79
2724,"(1,1)",-65,-59,-63,-67,-63,-63,-61,-61,-75,-77,-59,-67,-67,-67,-69,-61,-45,-63,-79,-67,-79,-79,-77,-79
2725,"(1,1)",-65,-63,-63,-67,-65,-63,-61,-63,-75,-77,-61,-75,-69,-67,-75,-61,-33,-65,-79,-69,-79,-79,-77,-81
2726,"(1,1)",-65,-63,-63,-67,-65,-63,-57,-65,-75,-77,-61,-73,-67,-67,-73,-73,-35,-67,-81,-71,-79,-77,-77,-81
2727,"(1,1)",-65,-59,-63,-69,-65,-63,-59,-65,-75,-77,-59,-67,-65,-67,-67,-61,-33,-67,-79,-71,-81,-79,-77,-83
2728,"(1,1)",-65,-59,-63,-67,-67,-65,-57,-61,-75,-77,-61,-67,-65,-67,-73,-61,-33,-65,-79,-71,-81,-81,-79,-83
2729,"(1,1)",-65,-59,-63,-67,-73,-65,-59,-65,-75,-79,-61,-67,-67,-67,-73,-61,-35,-65,-79,-71,-81,-81,-79,-81
2730,"(1,1)",-65,-63,-63,-67,-59,-63,-59,-65,-75,-79,-73,-67,-67,-67,-71,-59,-35,-65,-81,-67,-81,-77,-79,-81
2731,"(1,1)",-65,-57,-63,-69,-61,-63,-59,-67,-75,-77,-61,-67,-67,-67,-71,-61,-35,-65,-83,-67,-83,-77,-79,-81
2732,"(1,1)",-65,-61,-63,-69,-65,-63,-59,-67,-75,-77,-61,-67,-67,-67,-73,-61,-37,-65,-83,-69,-81,-79,-79,-79
2733,"(1,1)",-65,-63,-63,-67,-59,-65,-57,-67,-77,-77,-61,-67,-67,-65,-67,-61,-35,-61,-83,-67,-81,-79,-77,-81
2734,"(1,1)",-65,-61,-63,-67,-65,-63,-57,-63,-73,-79,-61,-69,-69,-67,-61,-61,-35,-65,-83,-69,-83,-77,-79,-81
2735,"(1,1)",-65,-61,-63,-67,-63,-63,-59,-63,-77,-77,-61,-69,-67,-67,-67,-61,-35,-61,-85,-67,-83,-77,-77,-81
2736,"(1,1)",-65,-61,-63,-67,-63,-61,-57,-59,-75,-79,-61,-67,-65,-67,-71,-61,-35,-65,-85,-67,-83,-77,-79,-79
2737,"(1,1)",-65,-61,-63,-67,-63,-61,-59,-59,-75,-77,-61,-67,-67,-67,-71,-83,-33,-65,-85,-65,-83,-77,-77,-81
2738,"(1,1)",-65,-61,-63,-67,-63,-61,-57,-67,-75,-77,-59,-65,-67,-67,-67,-61,-35,-65,-85,-69,-79,-77,-79,-81
2739,"(1,1)",-65,-61,-63,-61,-61,-65,-59,-63,-77,-77,-61,-67,-69,-67,-69,-61,-35,-61,-85,-67,-83,-77,-79,-81
2740,"(1,1)",-65,-59,-63,-67,-63,-65,-57,-65,-75,-75,-61,-67,-67,-67,-73,-61,-45,-65,-85,-67,-83,-79,-79,-79
2741,"(1,1)",-65,-59,-61,-65,-63,-65,-75,-63,-75,-79,-61,-67,-67,-67,-69,-61,-35,-65,-85,-67,-83,-79,-79,-81
2742,"(1,1)",-65,-61,-65,-61,-65,-63,-59,-61,-75,-79,-61,-65,-67,-67,-67,-61,-35,-61,-81,-67,-83,-81,-79,-81
2743,"(1,1)",-65,-61,-63,-67,-65,-63,-57,-59,-75,-77,-61,-67,-67,-67,-73,-61,-33,-61,-83,-69,-83,-81,-79,-79
2744,"(1,1)",-65,-59,-63,-67,-67,-63,-57,-65,-75,-77,-61,-67,-67,-67,-65,-61,-45,-61,-83,-69,-83,-81,-79,-79
2745,"(1,1)",-65,-59,-63,-67,-59,-61,-57,-65,-75,-77,-61,-65,-67,-65,-73,-59,-45,-61,-83,-69,-83,-79,-77,-81
2746,"(1,1)",-65,-59,-63,-67,-59,-61,-59,-65,-75,-79,-61,-65,-67,-67,-67,-61,-45,-61,-73,-65,-83,-73,-77,-81
2747,"(1,1)",-65,-61,-61,-67,-65,-63,-57,-67,-75,-79,-61,-67,-67,-61,-65,-81,-35,-85,-81,-67,-83,-79,-77,-81
2748,"(1,1)",-63,-61,-61,-65,-65,-61,-59,-67,-75,-77,-59,-67,-67,-67,-73,-61,-35,-65,-83,-67,-81,-77,-77,-81
2749,"(1,1)",-65,-59,-63,-69,-63,-63,-55,-65,-75,-77,-61,-67,-65,-65,-71,-63,-35,-61,-81,-67,-83,-79,-79,-81
2750,"(1,1)",-65,-61,-63,-63,-67,-65,-55,-67,-75,-77,-61,-67,-67,-67,-73,-61,-33,-63,-81,-67,-83,-79,-79,-81
2751,"(1,1)",-65,-59,-63,-65,-61,-65,-57,-63,-75,-77,-61,-67,-67,-67,-75,-61,-45,-67,-83,-73,-83,-79,-79,-81
2752,"(1,1)",-65,-61,-63,-67,-61,-63,-57,-61,-75,-79,-63,-67,-67,-67,-73,-61,-35,-65,-83,-69,-83,-81,-79,-83
2753,"(1,1)",-65,-59,-63,-67,-65,-63,-55,-65,-77,-77,-61,-67,-67,-63,-69,-61,-45,-83,-81,-69,-83,-75,-73,-81
2754,"(1,1)",-65,-63,-63,-63,-65,-63,-59,-65,-73,-77,-61,-67,-67,-63,-73,-67,-45,-65,-83,-65,-81,-79,-73,-81
2755,"(1,1)",-65,-55,-63,-67,-65,-63,-57,-65,-75,-77,-59,-67,-67,-63,-67,-61,-43,-65,-85,-65,-81,-79,-79,-81
2756,"(1,1)",-65,-55,-63,-67,-77,-63,-57,-65,-75,-77,-59,-67,-67,-67,-73,-61,-35,-65,-83,-65,-81,-79,-79,-79
2757,"(1,1)",-61,-59,-63,-67,-65,-61,-59,-59,-75,-79,-59,-67,-65,-65,-65,-63,-45,-61,-81,-71,-81,-79,-79,-79
2758,"(1,1)",-65,-59,-63,-67,-65,-63,-57,-65,-75,-79,-61,-69,-67,-67,-67,-61,-35,-65,-81,-71,-81,-79,-77,-81
2759,"(1,1)",-65,-61,-63,-67,-63,-65,-57,-61,-75,-77,-61,-69,-67,-65,-63,-63,-35,-61,-81,-69,-81,-77,-79,-81
2760,"(1,1)",-61,-59,-63,-63,-63,-63,-57,-63,-75,-79,-61,-69,-67,-63,-65,-63,-35,-63,-83,-69,-81,-81,-79,-81
2761,"(1,1)",-65,-61,-63,-63,-63,-65,-59,-63,-77,-79,-61,-69,-67,-63,-65,-67,-33,-59,-81,-69,-81,-79,-79,-83
2762,"(1,1)",-65,-59,-65,-63,-65,-63,-57,-61,-75,-77,-61,-67,-67,-67,-67,-63,-33,-63,-81,-69,-81,-79,-87,-83
2763,"(1,1)",-65,-63,-63,-67,-65,-61,-57,-61,-75,-77,-59,-67,-67,-65,-73,-63,-37,-67,-83,-69,-81,-79,-87,-83
2764,"(1,1)",-65,-63,-65,-67,-65,-63,-59,-67,-75,-79,-61,-67,-69,-65,-71,-69,-37,-61,-81,-69,-81,-77,-87,-77
2765,"(1,1)",-65,-61,-63,-67,-61,-61,-55,-61,-75,-77,-61,-65,-69,-67,-71,-75,-35,-65,-83,-69,-81,-77,-87,-77
2766,"(1,1)",-65,-65,-63,-67,-65,-63,-59,-63,-75,-79,-61,-65,-65,-61,-67,-63,-35,-61,-83,-69,-83,-79,-87,-77
2767,"(1,1)",-67,-59,-61,-69,-63,-63,-57,-67,-75,-77,-61,-81,-65,-61,-65,-59,-35,-65,-81,-67,-83,-79,-87,-81
2768,"(1,1)",-61,-63,-61,-65,-63,-63,-57,-67,-75,-79,-61,-67,-67,-67,-73,-61,-35,-67,-81,-71,-83,-79,-77,-75
2769,"(1,1)",-67,-63,-63,-67,-65,-65,-57,-65,-77,-77,-61,-65,-67,-67,-71,-61,-35,-67,-85,-71,-83,-77,-77,-81
2770,"(1,1)",-65,-61,-63,-63,-65,-63,-57,-65,-75,-79,-61,-65,-67,-65,-73,-75,-45,-67,-85,-69,-81,-77,-77,-79
2771,"(1,1)",-65,-63,-63,-67,-65,-63,-57,-63,-75,-75,-61,-67,-67,-65,-69,-63,-35,-63,-81,-69,-81,-79,-79,-81
2772,"(1,1)",-65,-61,-65,-63,-63,-63,-57,-65,-77,-79,-61,-67,-67,-61,-73,-63,-45,-67,-83,-69,-81,-79,-79,-81
2773,"(1,1)",-65,-61,-63,-65,-61,-63,-57,-65,-75,-77,-61,-67,-67,-67,-65,-61,-35,-61,-81,-69,-81,-79,-79,-81
2774,"(1,1)",-67,-63,-63,-67,-61,-63,-57,-65,-75,-77,-59,-67,-67,-65,-67,-61,-35,-65,-81,-69,-81,-77,-79,-81
2775,"(1,1)",-65,-63,-63,-63,-65,-63,-57,-63,-75,-77,-61,-67,-67,-67,-67,-61,-37,-65,-83,-69,-83,-79,-79,-81
2776,"(1,1)",-67,-63,-63,-63,-63,-63,-57,-63,-75,-79,-61,-67,-67,-61,-75,-61,-35,-65,-81,-69,-83,-79,-79,-81
2777,"(1,1)",-67,-63,-63,-63,-63,-65,-57,-63,-75,-77,-59,-67,-67,-61,-63,-61,-35,-63,-81,-69,-83,-79,-79,-81
2778,"(1,1)",-65,-59,-65,-65,-63,-63,-59,-61,-75,-77,-59,-77,-67,-61,-65,-61,-47,-63,-81,-71,-83,-79,-79,-81
2779,"(1,1)",-65,-63,-63,-67,-65,-63,-57,-65,-75,-77,-61,-75,-67,-61,-71,-61,-33,-63,-81,-69,-81,-79,-77,-81
2780,"(1,1)",-65,-63,-63,-65,-81,-63,-57,-65,-75,-77,-61,-75,-67,-65,-73,-61,-33,-67,-81,-69,-81,-79,-77,-81
2781,"(1,1)",-65,-61,-63,-63,-63,-63,-57,-63,-75,-77,-57,-67,-67,-65,-73,-63,-35,-61,-81,-65,-81,-77,-77,-81
2782,"(1,1)",-65,-59,-61,-67,-63,-63,-55,-63,-73,-79,-61,-67,-69,-67,-71,-61,-35,-65,-75,-69,-81,-77,-79,-73
2783,"(1,1)",-65,-59,-65,-65,-65,-63,-57,-63,-73,-79,-61,-65,-67,-73,-73,-61,-35,-67,-75,-69,-81,-77,-79,-79
2784,"(1,1)",-65,-59,-63,-65,-65,-63,-57,-65,-77,-79,-61,-65,-67,-73,-65,-61,-35,-65,-75,-69,-81,-77,-79,-71
2785,"(1,1)",-65,-61,-63,-65,-63,-63,-79,-61,-77,-79,-59,-67,-67,-67,-73,-63,-35,-65,-75,-69,-81,-79,-79,-71
2786,"(1,1)",-63,-61,-63,-63,-65,-63,-57,-65,-75,-77,-61,-67,-67,-67,-73,-61,-35,-65,-75,-69,-81,-79,-79,-81
2787,"(1,1)",-65,-61,-63,-67,-63,-63,-57,-65,-75,-77,-61,-69,-67,-65,-73,-61,-45,-65,-85,-63,-77,-79,-79,-81
2788,"(1,1)",-65,-61,-63,-65,-63,-61,-57,-63,-73,-77,-61,-69,-67,-65,-73,-61,-45,-61,-83,-63,-77,-77,-79,-81
2789,"(1,1)",-65,-59,-63,-63,-63,-65,-57,-65,-75,-75,-61,-67,-65,-67,-65,-63,-37,-65,-83,-67,-83,-79,-63,-81
2790,"(1,1)",-61,-59,-65,-67,-63,-63,-59,-65,-75,-79,-61,-67,-69,-67,-73,-61,-45,-65,-83,-67,-83,-81,-79,-81
2791,"(1,1)",-61,-63,-63,-65,-63,-63,-57,-67,-75,-79,-61,-67,-67,-61,-67,-61,-47,-65,-83,-67,-81,-77,-63,-81
2792,"(1,1)",-61,-61,-63,-67,-63,-61,-57,-65,-75,-77,-59,-67,-75,-67,-67,-67,-33,-65,-83,-67,-81,-73,-77,-81
2793,"(1,1)",-65,-59,-63,-67,-61,-63,-57,-63,-77,-77,-61,-67,-67,-67,-71,-61,-35,-67,-83,-67,-81,-75,-79,-79
2794,"(1,1)",-65,-59,-63,-65,-65,-61,-57,-63,-75,-77,-61,-67,-67,-67,-67,-61,-35,-65,-83,-67,-81,-77,-79,-79
2795,"(1,1)",-65,-59,-63,-67,-61,-61,-57,-63,-75,-79,-61,-67,-67,-67,-69,-61,-35,-65,-85,-67,-81,-79,-79,-81
