,X,Y,"""Convertidores Estaticos""
20:AA:4B:AE:FD:0A","""UdeC""
84:D4:7E:29:3E:80","""FabLab""
AC:84:C6:3E:EF:51","""SMA1930055648""
B0:72:BF:05:3C:3D","""Lab ERNC""
00:90:4C:91:00:03","""Eduescob1""
68:FF:7B:1D:44:01","""eduroam""
84:D4:7E:29:3E:82","""LCDA""
B0:48:7A:DE:14:8C","""Sistemas Electronicos""
64:70:02:40:6C:DE","""AP_1612927617""
BC:54:F9:FC:7F:60","""Laboratorio de Redes""
48:F8:B3:22:4C:FA","""Microondas""
48:F8:B3:22:4D:4B","""Lab Energia Renovable 2""
98:FC:11:54:32:53","""CE5CFB""
98:FC:11:E2:A6:A5","""Sala Dise\xC3\xB1o""
0A:18:D6:CB:01:A4","""Ing. Civil Telecomunicaciones""
00:1E:E5:7B:E0:BE","""Lab Energias Renovables""
F4:EC:38:D2:09:78","""Vibraciones""
50:C7:BF:DD:C3:B3","""LabSerc 2.4""
94:10:3E:86:13:20","""Die231""
EC:08:6B:42:B5:4A","""Controlistas""
54:E6:FC:E7:FA:D2"
22028,1,0,-67,-75,-73,-52,-65,-75,-72,-65,-72,-73,-80,-72,-83,-81,-77,-72,-78,-79,-72,-76,-65
22029,1,0,-67,-75,-72,-52,-66,-74,-72,-65,-72,-73,-80,-72,-83,-81,-77,-72,-78,-79,-72,-77,-65
22030,1,0,-67,-76,-72,-52,-65,-73,-72,-65,-72,-73,-80,-72,-83,-80,-76,-72,-78,-79,-72,-77,-65
22031,1,0,-67,-75,-72,-52,-65,-73,-72,-65,-72,-73,-80,-72,-85,-80,-76,-72,-78,-79,-72,-77,-65
22032,1,0,-67,-76,-72,-52,-64,-73,-72,-65,-72,-72,-80,-72,-84,-80,-77,-72,-78,-79,-72,-77,-65
22033,1,0,-67,-76,-72,-52,-64,-73,-73,-65,-72,-74,-80,-72,-85,-80,-77,-72,-78,-79,-72,-77,-65
22034,1,0,-67,-74,-73,-52,-64,-73,-73,-65,-72,-74,-80,-72,-84,-80,-77,-72,-78,-79,-72,-75,-65
22035,1,0,-67,-74,-74,-53,-65,-73,-73,-65,-72,-73,-80,-72,-85,-80,-77,-72,-78,-79,-72,-76,-65
22036,1,0,-67,-74,-73,-53,-65,-73,-73,-65,-72,-73,-80,-72,-85,-80,-77,-72,-78,-79,-71,-76,-65
22037,1,0,-67,-74,-73,-53,-65,-73,-73,-65,-72,-73,-80,-72,-85,-80,-76,-72,-78,-79,-71,-76,-65
22038,1,0,-67,-74,-73,-53,-66,-73,-73,-65,-72,-73,-80,-72,-84,-80,-76,-72,-78,-79,-71,-76,-65
22039,1,0,-67,-75,-73,-53,-66,-73,-73,-65,-72,-73,-80,-72,-84,-80,-76,-72,-78,-79,-71,-76,-65
22040,1,0,-67,-75,-73,-53,-65,-73,-73,-64,-72,-72,-79,-72,-83,-80,-76,-72,-78,-79,-71,-75,-65
22041,1,0,-67,-74,-73,-53,-65,-73,-72,-67,-72,-72,-79,-72,-84,-80,-77,-72,-78,-79,-71,-75,-96
22042,1,0,-67,-75,-72,-53,-65,-73,-73,-67,-72,-72,-79,-72,-84,-80,-77,-72,-78,-79,-71,-76,-96
22043,1,0,-67,-75,-73,-52,-65,-73,-73,-67,-72,-73,-79,-72,-83,-80,-77,-72,-78,-79,-71,-76,-97
22044,1,0,-67,-74,-73,-53,-65,-75,-73,-66,-72,-73,-79,-72,-83,-80,-77,-73,-78,-79,-71,-76,-97
22045,1,0,-67,-74,-73,-53,-65,-74,-73,-66,-72,-73,-79,-72,-82,-80,-77,-73,-78,-79,-71,-76,-97
22046,1,0,-67,-74,-73,-53,-65,-74,-73,-66,-72,-74,-79,-72,-83,-80,-77,-73,-78,-79,-71,-76,-97
22047,1,0,-67,-73,-73,-53,-65,-74,-72,-66,-72,-73,-79,-72,-81,-83,-77,-73,-78,-79,-71,-76,-97
22048,1,0,-67,-74,-73,-53,-65,-73,-73,-66,-72,-73,-79,-72,-81,-83,-77,-73,-78,-79,-71,-76,-97
22049,1,0,-67,-75,-73,-52,-65,-73,-73,-65,-72,-73,-79,-72,-81,-82,-77,-73,-78,-79,-71,-75,-97
22050,1,0,-67,-75,-74,-52,-65,-73,-72,-65,-72,-73,-79,-72,-81,-82,-77,-73,-78,-79,-71,-75,-95
22051,1,0,-67,-75,-74,-52,-65,-73,-72,-65,-72,-73,-79,-72,-83,-81,-77,-73,-78,-79,-71,-74,-95
22052,1,0,-67,-75,-74,-52,-65,-73,-72,-65,-72,-73,-79,-72,-83,-81,-77,-73,-78,-79,-71,-74,-95
22053,1,0,-67,-75,-74,-52,-65,-73,-72,-65,-72,-73,-79,-72,-84,-81,-77,-73,-78,-79,-71,-75,-96
22054,1,0,-67,-74,-74,-52,-65,-73,-72,-65,-72,-73,-79,-72,-84,-81,-77,-73,-78,-79,-71,-74,-96
22055,1,0,-67,-75,-73,-53,-65,-73,-73,-65,-72,-73,-79,-72,-85,-80,-77,-73,-78,-79,-71,-74,-96
22056,1,0,-67,-76,-74,-52,-66,-73,-73,-65,-72,-75,-79,-72,-85,-80,-77,-73,-78,-79,-71,-74,-96
22057,1,0,-67,-76,-74,-52,-65,-73,-73,-65,-72,-75,-79,-72,-85,-82,-77,-72,-78,-79,-71,-74,-96
22058,1,0,-67,-74,-73,-52,-65,-73,-73,-65,-72,-75,-79,-72,-84,-81,-77,-72,-78,-79,-71,-74,-96
22059,1,0,-67,-75,-73,-52,-65,-73,-73,-65,-72,-74,-79,-72,-83,-81,-77,-72,-77,-79,-71,-74,-96
22060,1,0,-67,-75,-74,-52,-65,-73,-73,-65,-72,-74,-79,-72,-81,-81,-77,-72,-77,-79,-71,-75,-96
22061,1,0,-67,-74,-74,-52,-65,-73,-74,-65,-72,-73,-79,-72,-83,-81,-77,-72,-77,-79,-71,-75,-96
22062,1,0,-67,-74,-74,-53,-65,-73,-73,-65,-72,-72,-79,-72,-84,-81,-77,-72,-76,-79,-71,-74,-96
22063,1,0,-67,-74,-74,-53,-65,-73,-73,-65,-72,-72,-79,-72,-86,-81,-77,-72,-77,-79,-71,-74,-96
22064,1,0,-67,-74,-73,-52,-65,-74,-73,-65,-72,-72,-81,-72,-86,-81,-77,-72,-77,-79,-71,-74,-96
22065,1,0,-67,-74,-73,-52,-65,-73,-72,-65,-72,-74,-81,-72,-86,-82,-77,-72,-77,-79,-71,-74,-96
22066,1,0,-67,-75,-72,-52,-65,-73,-72,-65,-72,-74,-81,-72,-86,-82,-77,-72,-77,-79,-71,-74,-96
22067,1,0,-67,-74,-72,-52,-65,-73,-72,-64,-72,-73,-81,-72,-86,-82,-77,-72,-77,-79,-71,-74,-96
22068,1,0,-67,-75,-71,-52,-65,-73,-72,-65,-72,-71,-81,-72,-86,-81,-77,-72,-77,-79,-71,-74,-96
22069,1,0,-67,-75,-72,-52,-65,-73,-72,-65,-72,-72,-81,-72,-87,-81,-77,-72,-77,-79,-71,-73,-96
22070,1,0,-67,-75,-72,-52,-65,-73,-72,-65,-72,-72,-84,-72,-87,-81,-77,-72,-77,-79,-71,-73,-97
22071,1,0,-67,-74,-72,-52,-65,-73,-72,-65,-72,-72,-83,-72,-87,-80,-77,-72,-76,-79,-71,-73,-97
22072,1,0,-67,-74,-72,-53,-65,-73,-72,-65,-72,-73,-83,-72,-86,-81,-77,-72,-76,-79,-71,-73,-97
22073,1,0,-67,-75,-72,-53,-65,-73,-72,-65,-72,-73,-82,-72,-85,-81,-77,-72,-76,-79,-71,-73,-97
22074,1,0,-67,-75,-72,-52,-66,-73,-72,-65,-72,-73,-82,-72,-83,-81,-77,-72,-76,-79,-71,-73,-97
22075,1,0,-67,-74,-72,-52,-65,-73,-72,-65,-72,-73,-83,-72,-84,-81,-77,-72,-76,-79,-71,-74,-97
22076,1,0,-67,-75,-72,-52,-65,-73,-72,-65,-72,-73,-82,-73,-84,-81,-77,-72,-76,-79,-71,-73,-97
22077,1,0,-67,-74,-72,-52,-65,-73,-72,-65,-72,-73,-82,-73,-84,-80,-77,-72,-76,-79,-71,-73,-97
22078,1,0,-67,-74,-72,-52,-65,-73,-72,-64,-72,-74,-81,-73,-83,-80,-77,-72,-76,-79,-71,-73,-97
22079,1,0,-67,-74,-72,-52,-65,-73,-72,-65,-73,-74,-81,-73,-82,-80,-77,-72,-75,-79,-71,-73,-97
22080,1,0,-67,-74,-72,-52,-65,-73,-72,-65,-73,-74,-81,-73,-82,-80,-77,-72,-76,-79,-71,-73,-97
22081,1,0,-67,-74,-72,-52,-65,-74,-72,-65,-73,-73,-81,-73,-81,-80,-77,-72,-76,-79,-71,-73,-97
22082,1,0,-67,-74,-72,-52,-65,-74,-72,-65,-73,-73,-81,-73,-81,-80,-76,-72,-76,-79,-71,-73,-96
22083,1,0,-67,-74,-72,-52,-65,-74,-72,-65,-73,-73,-81,-73,-84,-80,-76,-72,-76,-79,-71,-74,-96
22084,1,0,-67,-74,-73,-52,-65,-74,-71,-65,-73,-74,-81,-72,-82,-80,-76,-72,-76,-79,-71,-75,-96
22085,1,0,-67,-74,-73,-52,-65,-73,-72,-65,-72,-73,-81,-72,-81,-80,-76,-72,-77,-79,-71,-74,-96
22086,1,0,-67,-74,-73,-53,-65,-73,-72,-65,-72,-73,-80,-72,-81,-80,-76,-72,-77,-79,-71,-74,-96
22087,1,0,-67,-75,-72,-52,-65,-73,-72,-65,-72,-73,-80,-72,-81,-80,-76,-72,-77,-79,-71,-75,-96
22088,1,0,-67,-74,-72,-52,-65,-73,-72,-65,-72,-73,-80,-72,-82,-80,-76,-73,-77,-79,-71,-74,-97
22089,1,0,-67,-73,-72,-52,-65,-73,-72,-65,-72,-73,-80,-72,-82,-80,-76,-73,-77,-79,-71,-74,-97
22090,1,0,-67,-75,-72,-52,-65,-73,-73,-65,-73,-73,-80,-72,-82,-80,-77,-73,-78,-79,-71,-74,-96
22091,1,0,-67,-74,-72,-52,-66,-73,-73,-65,-73,-73,-80,-72,-83,-80,-77,-73,-78,-79,-71,-74,-96
22092,1,0,-67,-74,-73,-52,-66,-73,-73,-65,-73,-73,-79,-72,-83,-80,-77,-73,-77,-79,-71,-73,-94
22093,1,0,-67,-74,-73,-52,-65,-73,-73,-65,-73,-73,-79,-72,-83,-80,-77,-73,-77,-79,-71,-73,-94
22094,1,0,-67,-74,-73,-52,-65,-73,-73,-65,-72,-73,-79,-71,-82,-80,-77,-73,-77,-79,-71,-73,-95
22095,1,0,-67,-75,-72,-52,-65,-73,-73,-65,-72,-73,-79,-72,-82,-80,-77,-73,-77,-79,-71,-73,-96
22096,1,0,-67,-75,-72,-52,-65,-73,-73,-65,-72,-73,-79,-72,-83,-80,-77,-73,-77,-79,-71,-73,-96
22097,1,0,-67,-74,-72,-53,-65,-72,-73,-65,-72,-73,-79,-72,-83,-80,-77,-73,-76,-79,-71,-73,-96
22098,1,0,-67,-75,-72,-53,-65,-72,-73,-65,-72,-73,-79,-72,-83,-80,-77,-73,-77,-79,-71,-73,-97
22099,1,0,-67,-74,-72,-52,-65,-72,-73,-65,-72,-73,-79,-72,-82,-80,-77,-73,-77,-79,-71,-73,-97
22100,1,0,-67,-74,-72,-52,-65,-72,-72,-65,-72,-73,-79,-72,-82,-80,-77,-73,-77,-79,-71,-74,-97
22101,1,0,-67,-75,-72,-52,-65,-72,-72,-65,-72,-73,-79,-72,-82,-80,-77,-72,-78,-79,-71,-74,-97
22102,1,0,-67,-75,-72,-52,-65,-73,-72,-65,-72,-72,-79,-72,-81,-80,-77,-72,-78,-79,-71,-74,-97
22103,1,0,-67,-75,-72,-52,-65,-73,-72,-65,-72,-72,-79,-72,-81,-80,-77,-72,-78,-79,-71,-73,-97
22104,1,0,-67,-76,-72,-53,-66,-73,-72,-65,-72,-72,-79,-72,-83,-80,-77,-72,-78,-79,-72,-74,-97
22105,1,0,-67,-76,-72,-53,-66,-73,-72,-65,-72,-72,-79,-72,-83,-80,-77,-72,-78,-79,-72,-74,-97
22106,1,0,-67,-75,-73,-52,-65,-73,-72,-65,-72,-72,-79,-72,-83,-80,-77,-72,-78,-79,-72,-75,-97
22107,1,0,-67,-74,-73,-52,-65,-73,-72,-65,-72,-72,-79,-72,-83,-80,-77,-72,-78,-79,-72,-75,-97
22108,1,0,-67,-74,-73,-52,-64,-73,-72,-65,-72,-72,-79,-72,-83,-80,-77,-72,-78,-79,-72,-75,-97
22109,1,0,-67,-74,-73,-53,-64,-73,-72,-65,-72,-74,-79,-72,-83,-80,-77,-72,-78,-79,-72,-75,-97
22110,1,0,-67,-75,-73,-54,-64,-73,-72,-65,-72,-75,-81,-72,-83,-80,-76,-72,-78,-79,-72,-75,-95
22111,1,0,-67,-74,-73,-53,-64,-73,-72,-65,-72,-74,-81,-72,-83,-80,-76,-72,-78,-79,-72,-74,-95
22112,1,0,-67,-75,-73,-53,-65,-73,-73,-65,-72,-74,-81,-72,-83,-80,-77,-72,-78,-79,-72,-74,-95
22113,1,0,-67,-74,-73,-53,-65,-73,-73,-65,-72,-73,-81,-72,-82,-80,-77,-72,-78,-79,-72,-74,-95
22114,1,0,-67,-73,-72,-52,-65,-74,-73,-65,-72,-73,-81,-72,-82,-80,-76,-72,-78,-79,-72,-74,-95
22115,1,0,-67,-74,-72,-52,-65,-73,-73,-65,-72,-73,-81,-72,-83,-80,-77,-72,-78,-79,-72,-74,-95
22116,1,0,-67,-74,-72,-52,-65,-73,-72,-65,-72,-73,-81,-72,-83,-80,-77,-72,-78,-79,-72,-74,-95
22117,1,0,-67,-74,-72,-52,-65,-73,-72,-65,-72,-73,-81,-72,-82,-80,-77,-72,-78,-79,-72,-74,-91
22118,1,0,-67,-75,-72,-52,-64,-73,-72,-65,-72,-73,-81,-72,-81,-80,-77,-72,-78,-79,-72,-74,-91
22119,1,0,-67,-74,-72,-52,-65,-73,-72,-65,-72,-72,-81,-72,-81,-80,-77,-72,-78,-79,-72,-74,-91
22120,1,0,-67,-75,-71,-53,-65,-73,-72,-65,-72,-72,-81,-72,-81,-81,-77,-72,-78,-79,-72,-74,-91
22121,1,0,-67,-75,-71,-53,-65,-73,-72,-65,-72,-73,-81,-72,-80,-81,-77,-72,-78,-79,-72,-74,-91
22122,1,0,-67,-74,-71,-53,-64,-73,-72,-65,-72,-75,-81,-72,-80,-81,-77,-72,-78,-79,-72,-74,-91
22123,1,0,-67,-74,-71,-52,-64,-73,-72,-65,-72,-75,-81,-72,-80,-81,-77,-72,-78,-79,-72,-75,-91
22124,1,0,-67,-75,-71,-52,-66,-73,-72,-65,-72,-74,-82,-72,-81,-81,-77,-72,-78,-79,-72,-74,-91
22125,1,0,-67,-74,-71,-52,-66,-73,-72,-65,-72,-74,-83,-72,-81,-81,-77,-72,-78,-79,-72,-74,-90
22126,1,0,-67,-75,-71,-52,-65,-72,-73,-65,-72,-74,-83,-72,-81,-80,-76,-72,-77,-79,-72,-74,-90
22127,1,0,-69,-75,-71,-52,-65,-72,-73,-65,-72,-74,-83,-72,-81,-80,-76,-72,-77,-79,-72,-75,-90
22128,1,0,-69,-75,-71,-52,-67,-74,-73,-65,-72,-73,-83,-72,-84,-80,-76,-72,-77,-79,-72,-74,-92
22129,1,0,-68,-75,-71,-52,-66,-73,-73,-65,-72,-73,-82,-72,-82,-80,-76,-72,-77,-79,-72,-74,-92
22130,1,0,-67,-75,-71,-52,-65,-73,-73,-65,-72,-73,-81,-72,-81,-80,-76,-72,-77,-79,-72,-74,-92
22131,1,0,-67,-74,-71,-53,-65,-73,-73,-65,-72,-73,-83,-72,-81,-80,-77,-72,-77,-79,-72,-74,-92
22132,1,0,-67,-74,-71,-52,-65,-73,-72,-65,-72,-74,-82,-72,-81,-80,-76,-72,-77,-79,-72,-74,-93
22133,1,0,-67,-74,-71,-52,-65,-73,-72,-65,-72,-74,-82,-72,-80,-80,-76,-72,-77,-79,-72,-75,-93
22134,1,0,-67,-74,-71,-53,-65,-73,-72,-64,-72,-74,-82,-72,-82,-80,-77,-72,-77,-79,-72,-75,-93
22135,1,0,-67,-75,-71,-52,-65,-73,-72,-65,-72,-73,-81,-72,-81,-80,-77,-72,-77,-79,-72,-75,-94
22136,1,0,-67,-75,-72,-52,-65,-73,-72,-65,-72,-75,-81,-72,-82,-81,-77,-72,-77,-79,-72,-75,-95
22137,1,0,-67,-74,-72,-53,-65,-73,-72,-65,-72,-74,-81,-72,-82,-81,-77,-72,-77,-79,-72,-74,-95
22138,1,0,-67,-74,-72,-53,-65,-73,-72,-65,-72,-73,-81,-72,-83,-81,-77,-72,-77,-79,-72,-75,-95
22139,1,0,-67,-74,-72,-53,-65,-73,-72,-65,-72,-73,-81,-72,-83,-81,-77,-72,-77,-79,-72,-75,-95
22140,1,0,-67,-74,-73,-53,-65,-73,-72,-65,-72,-73,-81,-72,-83,-81,-77,-72,-77,-79,-72,-76,-95
22141,1,0,-67,-74,-73,-53,-65,-73,-72,-65,-72,-73,-81,-72,-83,-81,-77,-72,-77,-79,-72,-76,-95
22142,1,0,-67,-75,-73,-53,-65,-73,-72,-65,-72,-73,-81,-72,-83,-82,-77,-72,-76,-79,-72,-77,-95
22143,1,0,-67,-74,-73,-52,-65,-73,-72,-65,-72,-73,-81,-72,-83,-81,-77,-72,-76,-79,-72,-77,-95
22144,1,0,-67,-74,-73,-52,-65,-73,-73,-65,-72,-73,-81,-72,-83,-81,-77,-72,-76,-79,-72,-77,-79
22145,1,0,-67,-74,-73,-53,-65,-73,-73,-65,-72,-73,-81,-72,-83,-80,-77,-72,-77,-79,-72,-77,-79
22146,1,0,-67,-74,-73,-52,-66,-73,-72,-65,-72,-73,-81,-72,-84,-80,-77,-72,-77,-79,-72,-77,-79
22147,1,0,-67,-74,-73,-52,-65,-73,-72,-65,-72,-73,-81,-72,-83,-80,-77,-72,-77,-79,-72,-76,-79
22148,1,0,-67,-74,-73,-52,-65,-73,-72,-65,-72,-72,-81,-72,-83,-80,-77,-72,-77,-79,-72,-75,-79
22149,1,0,-67,-74,-73,-52,-65,-73,-73,-65,-72,-72,-82,-72,-83,-80,-77,-72,-77,-79,-72,-76,-79
22150,1,0,-67,-74,-73,-52,-65,-73,-73,-65,-72,-74,-81,-72,-83,-80,-75,-72,-77,-79,-72,-77,-79
22151,1,0,-67,-75,-73,-52,-65,-73,-73,-65,-72,-73,-81,-72,-84,-80,-75,-73,-77,-79,-73,-76,-79
22152,1,0,-67,-75,-73,-52,-64,-73,-73,-65,-72,-74,-81,-72,-84,-80,-76,-73,-77,-79,-73,-75,-79
22153,1,0,-67,-74,-73,-52,-65,-73,-73,-65,-72,-73,-81,-72,-84,-80,-76,-73,-77,-79,-73,-75,-79
22154,1,0,-67,-74,-73,-52,-66,-73,-73,-65,-72,-73,-81,-72,-83,-80,-76,-73,-77,-79,-72,-76,-79
22155,1,0,-67,-74,-72,-52,-66,-73,-73,-64,-72,-73,-81,-72,-84,-80,-76,-73,-77,-79,-72,-76,-79
22156,1,0,-67,-74,-72,-52,-65,-73,-73,-65,-72,-73,-81,-72,-83,-80,-77,-73,-77,-79,-72,-76,-79
22157,1,0,-67,-74,-72,-52,-65,-73,-73,-65,-72,-75,-81,-72,-82,-80,-77,-73,-78,-79,-72,-77,-79
22158,1,0,-67,-75,-72,-52,-65,-73,-73,-65,-72,-74,-81,-72,-82,-79,-77,-73,-78,-79,-72,-77,-79
22159,1,0,-67,-76,-72,-52,-65,-73,-73,-65,-72,-74,-81,-72,-82,-79,-77,-73,-78,-79,-72,-77,-79
22160,1,0,-67,-75,-71,-53,-65,-73,-73,-65,-72,-73,-81,-72,-80,-79,-77,-73,-78,-79,-72,-77,-79
22161,1,0,-67,-75,-71,-53,-65,-73,-73,-65,-72,-73,-81,-72,-80,-79,-77,-73,-78,-79,-72,-77,-79
22162,1,0,-67,-75,-71,-53,-65,-73,-73,-65,-73,-73,-81,-72,-82,-79,-77,-73,-78,-79,-72,-76,-79
22163,1,0,-67,-74,-71,-54,-67,-73,-72,-65,-73,-73,-81,-72,-80,-79,-77,-73,-78,-79,-72,-74,-79
22164,1,0,-67,-74,-71,-54,-66,-73,-72,-65,-73,-73,-81,-72,-80,-79,-77,-73,-77,-79,-72,-74,-79
22165,1,0,-67,-75,-71,-54,-66,-73,-72,-65,-73,-73,-81,-72,-80,-79,-77,-73,-77,-79,-72,-74,-79
22166,1,0,-67,-74,-71,-54,-65,-73,-73,-65,-73,-73,-81,-72,-80,-79,-77,-73,-77,-79,-72,-74,-79
22167,1,0,-67,-74,-71,-54,-65,-73,-73,-65,-73,-73,-81,-72,-82,-79,-77,-73,-76,-79,-72,-75,-79
22168,1,0,-67,-74,-71,-54,-65,-73,-73,-65,-73,-73,-81,-72,-83,-79,-76,-73,-76,-79,-72,-74,-79
22169,1,0,-67,-75,-71,-54,-65,-73,-73,-65,-73,-72,-82,-72,-84,-79,-77,-73,-77,-79,-72,-74,-79
22170,1,0,-67,-75,-72,-54,-65,-73,-73,-71,-72,-72,-82,-72,-83,-79,-77,-73,-77,-79,-72,-74,-79
22171,1,0,-67,-74,-72,-54,-65,-73,-73,-70,-72,-72,-82,-72,-82,-79,-77,-73,-77,-79,-72,-74,-79
22172,1,0,-67,-74,-72,-54,-65,-73,-72,-68,-72,-72,-81,-72,-81,-79,-77,-73,-77,-79,-72,-74,-79
22173,1,0,-67,-74,-72,-53,-65,-73,-72,-67,-72,-72,-81,-72,-83,-79,-75,-73,-77,-79,-72,-74,-79
22174,1,0,-67,-74,-73,-53,-65,-73,-73,-67,-72,-72,-81,-72,-84,-79,-74,-73,-77,-79,-72,-74,-79
22175,1,0,-67,-75,-74,-53,-65,-73,-73,-67,-72,-72,-81,-72,-85,-79,-74,-73,-78,-79,-72,-75,-79
22176,1,0,-67,-73,-74,-53,-65,-73,-73,-66,-72,-74,-81,-72,-84,-79,-74,-73,-78,-79,-72,-76,-79
22177,1,0,-67,-73,-74,-52,-66,-73,-73,-68,-72,-73,-81,-72,-81,-79,-75,-73,-78,-79,-72,-77,-79
22178,1,0,-67,-73,-73,-52,-66,-73,-73,-67,-72,-73,-81,-72,-83,-79,-75,-73,-78,-79,-72,-76,-79
22179,1,0,-67,-75,-73,-53,-65,-73,-73,-67,-72,-73,-81,-72,-83,-81,-75,-73,-78,-79,-72,-76,-79
22180,1,0,-67,-74,-73,-53,-65,-73,-73,-68,-72,-73,-81,-72,-82,-81,-76,-73,-78,-79,-72,-77,-79
22181,1,0,-67,-75,-73,-52,-65,-73,-73,-67,-72,-74,-81,-72,-82,-81,-76,-73,-78,-79,-72,-77,-79
22182,1,0,-67,-75,-73,-52,-65,-72,-73,-67,-72,-73,-81,-72,-82,-81,-76,-73,-78,-79,-72,-76,-79
22183,1,0,-67,-74,-73,-52,-65,-72,-73,-67,-72,-73,-81,-72,-82,-81,-77,-73,-78,-79,-72,-76,-79
22184,1,0,-67,-74,-72,-52,-65,-72,-73,-66,-72,-73,-81,-72,-83,-81,-77,-72,-78,-79,-72,-77,-79
22185,1,0,-67,-75,-72,-53,-65,-72,-72,-66,-72,-73,-82,-72,-83,-82,-77,-72,-78,-79,-72,-77,-79
22186,1,0,-67,-74,-72,-53,-65,-72,-73,-66,-72,-73,-82,-72,-83,-82,-77,-72,-78,-79,-72,-77,-79
22187,1,0,-67,-74,-72,-53,-65,-72,-73,-66,-72,-73,-81,-72,-83,-81,-77,-72,-78,-79,-72,-76,-96
22188,1,0,-67,-74,-72,-53,-65,-72,-73,-66,-72,-73,-81,-72,-83,-81,-77,-72,-78,-79,-72,-76,-96
22189,1,0,-67,-73,-72,-53,-65,-72,-74,-66,-72,-73,-81,-72,-83,-81,-77,-72,-77,-79,-72,-76,-96
22190,1,0,-67,-74,-72,-53,-65,-72,-73,-65,-72,-73,-81,-72,-84,-81,-77,-72,-77,-79,-72,-77,-96
22191,1,0,-67,-75,-72,-52,-65,-72,-73,-65,-72,-73,-81,-72,-85,-81,-76,-72,-77,-79,-72,-77,-96
22192,1,0,-67,-75,-71,-52,-66,-72,-73,-65,-72,-72,-81,-72,-84,-81,-76,-72,-77,-79,-72,-75,-96
22193,1,0,-67,-74,-72,-52,-65,-72,-73,-65,-72,-72,-83,-72,-85,-81,-76,-72,-77,-79,-72,-75,-96
22194,1,0,-67,-75,-72,-52,-65,-72,-73,-65,-72,-72,-82,-72,-84,-82,-76,-72,-77,-79,-72,-76,-95
22195,1,0,-67,-74,-72,-52,-65,-72,-72,-65,-72,-72,-81,-72,-82,-82,-76,-72,-77,-79,-72,-76,-95
22196,1,0,-67,-74,-72,-52,-65,-72,-72,-65,-72,-72,-81,-72,-82,-81,-76,-72,-77,-79,-72,-76,-95
22197,1,0,-67,-75,-73,-52,-65,-72,-72,-65,-72,-72,-81,-72,-83,-80,-76,-72,-77,-79,-72,-76,-95
22198,1,0,-67,-74,-73,-52,-65,-72,-72,-65,-72,-72,-81,-72,-88,-80,-77,-72,-77,-79,-72,-77,-95
22199,1,0,-67,-74,-73,-52,-65,-72,-72,-65,-72,-72,-81,-72,-88,-80,-77,-72,-77,-79,-72,-77,-95
22200,1,0,-67,-74,-73,-53,-65,-72,-72,-65,-72,-72,-81,-72,-88,-80,-77,-73,-77,-79,-72,-77,-95
22201,1,0,-67,-74,-73,-55,-65,-72,-72,-65,-72,-72,-82,-72,-86,-80,-77,-72,-77,-79,-72,-77,-95
22202,1,0,-67,-74,-73,-54,-64,-72,-72,-65,-72,-73,-82,-72,-86,-80,-77,-72,-77,-79,-72,-77,-95
22203,1,0,-67,-74,-72,-54,-65,-72,-72,-65,-72,-73,-83,-72,-85,-80,-77,-72,-77,-79,-71,-77,-95
22204,1,0,-67,-73,-72,-54,-65,-72,-72,-65,-72,-73,-84,-72,-84,-80,-77,-72,-77,-79,-71,-76,-96
22205,1,0,-67,-75,-73,-54,-65,-72,-72,-65,-72,-73,-83,-72,-84,-80,-77,-72,-77,-79,-71,-75,-96
22206,1,0,-67,-75,-73,-53,-64,-72,-72,-65,-72,-73,-85,-72,-82,-80,-76,-72,-77,-79,-71,-76,-96
22207,1,0,-67,-75,-73,-53,-64,-72,-72,-65,-72,-73,-84,-72,-82,-80,-76,-72,-77,-79,-71,-76,-96
22208,1,0,-67,-75,-73,-53,-65,-72,-72,-68,-72,-73,-83,-72,-83,-80,-77,-72,-77,-79,-71,-76,-96
22209,1,0,-67,-75,-73,-54,-66,-72,-73,-66,-72,-73,-83,-72,-83,-80,-77,-72,-77,-79,-71,-75,-96
22210,1,0,-67,-75,-72,-53,-65,-72,-73,-66,-72,-73,-82,-72,-85,-80,-77,-72,-77,-79,-71,-75,-96
22211,1,0,-67,-76,-72,-53,-66,-72,-73,-66,-72,-72,-82,-72,-86,-80,-77,-72,-77,-79,-71,-75,-96
22212,1,0,-67,-75,-72,-53,-65,-72,-72,-65,-72,-74,-81,-72,-87,-80,-77,-73,-77,-79,-71,-76,-96
22213,1,0,-67,-75,-72,-53,-65,-72,-72,-65,-72,-73,-81,-72,-86,-80,-77,-73,-77,-79,-71,-75,-96
22214,1,0,-67,-75,-72,-52,-65,-72,-72,-65,-72,-73,-81,-72,-85,-80,-77,-73,-77,-79,-71,-74,-95
22215,1,0,-67,-74,-72,-52,-65,-72,-72,-65,-72,-73,-81,-72,-85,-80,-77,-73,-77,-79,-71,-75,-95
22216,1,0,-67,-74,-71,-53,-64,-72,-72,-65,-72,-73,-81,-72,-84,-80,-77,-73,-77,-79,-71,-76,-95
22217,1,0,-67,-74,-71,-53,-65,-72,-72,-65,-72,-72,-81,-72,-84,-80,-77,-73,-77,-79,-71,-75,-95
22218,1,0,-67,-74,-72,-52,-65,-72,-73,-65,-72,-71,-81,-72,-83,-80,-77,-73,-77,-79,-71,-75,-95
22219,1,0,-67,-74,-72,-56,-65,-72,-73,-65,-72,-72,-81,-72,-84,-80,-77,-73,-77,-79,-71,-75,-95
